ambient_temperature,Re,Rct,SOH
24.437,0.6353334350000001,0.13533343500000003,71.95117250158046
24.437,0.6467797627118644,0.138305186440678,70.4214302587097
24.437,0.625573868852459,0.13377059016393444,72.80859738612358
24.5,0.6579311413793103,0.14068976206896552,69.22784507811251
24.5,0.6360001000000001,0.13600010000000004,71.61501382241663
24.437,0.6467797610169491,0.13830518474576275,70.42143108109356
24.437,0.6360001016666667,0.13600010166666668,71.6150129860941
24.437,0.6360001000000001,0.13600010000000004,71.61501382241663
24.437,0.6467797627118644,0.138305186440678,70.4214302587097
24.375,0.6572414827586206,0.14000010344827588,69.55280090120638
24.437,0.6579311379310344,0.14068975862068966,69.22784669500275
24.437,0.6579311396551724,0.14068976034482758,69.22784588655763
24.437,0.647457727118644,0.13898315084745766,70.09406525143933
24.437,0.6579311344827586,0.14068975517241383,69.22784831189307
24.437,0.6154839661290323,0.1316129983870968,74.00218181403052
24.437,0.6360000966666667,0.1360000966666667,71.6150154950618
24.375,0.6467797576271187,0.13830518135593226,70.42143272586132
24.375,0.6467797610169491,0.13830518474576275,70.42143108109356
24.375,0.6579311310344828,0.140689751724138,69.22784992878346
24.375,0.6694737912280702,0.14315800175438598,68.0342623367894
24.375,0.6360000983333334,0.13600009833333337,71.61501465873921
24.375,0.6467797627118644,0.138305186440678,70.4214302587097
24.375,0.6694737894736842,0.14315800000000004,68.0342631312958
24.375,0.6694737912280702,0.14315800175438598,68.0342623367894
24.375,0.6579311413793103,0.14068976206896552,69.22784507811251
24.375,0.6572414810344828,0.14000010172413796,69.55280171755163
24.312,0.6255738655737705,0.13377058688524593,72.80859908664617
24.25,0.6814286785714285,0.14571439285714288,66.84067956758886
24.25,0.6586207896551723,0.14137941034482762,68.90603104783776
24.312,0.6360001016666667,0.13600010166666668,71.6150129860941
24.375,0.6579311362068965,0.14068975689655175,69.2278475034479
24.375,0.6694737842105264,0.14315799473684215,68.03426551481517
24.312,0.6807143892857143,0.14500010357142862,67.15443003272806
24.375,0.6255738672131147,0.1337705885245902,72.80859823638485
24.375,0.6467797610169491,0.13830518474576275,70.42143108109356
24.375,0.6572414810344828,0.14000010172413796,69.55280171755163
24.375,0.6467797627118644,0.138305186440678,70.4214302587097
24.375,0.6360001033333333,0.13600010333333334,71.61501214977157
24.375,0.6579311344827586,0.14068975517241383,69.22784831189307
24.375,0.706666775925926,0.15111122037037042,64.45351319286529
24.375,0.6360000966666667,0.1360000966666667,71.6150154950618
24.375,0.6461017983050847,0.13762722203389832,70.7519862932208
24.375,0.625573868852459,0.13377059016393444,72.80859738612358
24.375,0.6360000966666667,0.1360000966666667,71.6150154950618
24.062,1.0400000999999999,-28.9599999,2.3060800015022083
24.062,0.6255738672131147,0.1337705885245902,72.80859823638485
24.062,0.6586207913793103,0.14137941206896554,68.90603024717764
24.062,0.6579311344827586,0.14068975517241383,69.22784831189307
24.062,0.6360000983333334,0.13600009833333337,71.61501465873921
24.062,0.6572414827586206,0.14000010344827588,69.55280090120638
24.062,0.647457727118644,0.13898315084745766,70.09406525143933
24.0,0.6814286767857143,0.1457143910714286,66.8406803481566
24.0,0.6694737859649124,0.14315799649122812,68.0342647203087
24.0,0.6360001000000001,0.13600010000000004,71.61501382241663
24.0,0.6467797610169491,0.13830518474576275,70.42143108109356
23.937,0.6579311379310344,0.14068975862068966,69.22784669500275
23.937,0.6360001016666667,0.13600010166666668,71.6150129860941
23.937,0.6353334316666667,0.1353334316666667,71.95117419057064
23.937,0.6249181295081967,0.13311485081967217,73.15036042708016
23.937,0.6814286732142857,0.14571438750000004,66.84068190929212
23.937,0.6467797593220339,0.1383051830508475,70.42143190347744
23.937,0.6579311379310344,0.14068975862068966,69.22784669500275
23.937,0.6255738655737705,0.13377058688524593,72.80859908664617
24.0,0.6687720315789474,0.1424562421052632,68.35361628331249
24.0,0.6249181360655738,0.13311485737704923,73.1503569928002
24.0,0.6467797627118644,0.138305186440678,70.4214302587097
24.0,0.6360000983333334,0.13600009833333337,71.61501465873921
23.875,111.99997,-2888.00003,0.02117900986198489
23.812,0.6360000950000001,0.13600009500000007,71.6150163313844
23.812,0.6572414793103448,0.14000010000000004,69.55280253389691
23.812,0.6255738672131147,0.1337705885245902,72.80859823638485
23.812,0.6467797610169491,0.13830518474576275,70.42143108109356
23.875,-1.0400000999999999,28.9599999,0.0
23.937,0.5408220191780821,0.12986311506849313,75.5513406529735
23.937,0.5168422078947368,0.12210536578947369,80.2649496865005
23.937,0.5318919918918918,0.12648658648648647,77.51821540977761
23.937,0.5488889916666666,0.13222232499999997,74.21916014709026
23.937,0.6586207913793103,0.14137941206896554,68.90603024717764
23.937,0.5413699616438356,0.13041105753424656,75.2499833163444
23.875,0.6481356983050848,0.1396611220338983,69.7698416795096
23.875,0.6373334333333334,0.13733343333333337,70.95238300965734
23.937,0.6586207965517241,0.1413794172413793,68.9060278451974
24.0,0.56514296,0.13657153142857142,71.87093114407762
23.937,0.5345946905405405,0.12918928513513514,75.97784224944843
23.937,0.6474577305084745,0.13898315423728816,70.09406362251018
24.0,0.5494445472222222,0.13277788055555553,73.92438485183334
24.0,0.6586207896551723,0.14137941034482762,68.90603104783776
24.0,0.6586207948275862,0.1413794155172414,68.90602864585745
24.062,0.5657143857142858,0.13714295714285715,71.58670284443308
24.062,0.6373334366666666,0.13733343666666667,70.9523813689928
24.125,0.6076191428571428,0.1314286666666667,74.1571092447357
24.125,0.5657143885714285,0.13714296,71.586701429129
24.125,0.5577465802816901,0.1352113690140845,72.60936859240226
24.125,0.5500001,0.13333343333333333,73.63203575567555
24.125,0.6275410852459016,0.13573780655737705,71.80291364835475
24.062,0.5424658534246575,0.13150694931506848,74.65470218096885
24.062,0.6281968213114754,0.13639354262295084,71.47406521375837
24.0,0.6380000983333334,0.13800009833333338,70.62581914082972
24.062,0.5505556583333333,0.13388899166666665,73.34207840350129
24.062,0.6380000983333334,0.13800009833333338,70.62581914082972
24.0,0.5657143885714285,0.13714296,71.586701429129
23.937,0.6076191428571428,0.1314286666666667,74.1571092447357
24.0,0.5662858142857143,0.13771438571428574,71.30480125531984
24.0,0.6488136593220339,0.1403390830508475,69.44872215514923
24.0,0.5583099605633802,0.13577474929577465,72.32343984946391
24.0,0.6380001000000001,0.13800010000000004,70.62581832831971
24.062,0.5744928608695652,0.13971025217391303,70.28615847002206
24.062,0.6275410770491804,0.13573779836065578,71.80291777861399
24.062,0.6275410819672131,0.13573780327868853,71.80291530045838
24.125,0.6275410836065574,0.1357378049180328,71.80291447440655
24.125,0.6275410819672131,0.13573780327868853,71.80291530045838
24.125,0.6600001068965516,0.1427587275862069,68.27162281318977
24.125,0.6488136593220339,0.1403390830508475,69.44872215514923
24.125,0.6488136627118644,0.14033908644067797,69.44872055721291
24.125,0.6275410836065574,0.1357378049180328,71.80291447440655
24.125,0.6275410836065574,0.1357378049180328,71.80291447440655
24.125,0.5430137958904109,0.13205489178082191,74.36072057717136
24.187,0.5583099577464788,0.13577474647887325,72.32344127325298
24.187,0.6386667650000001,0.13866676500000005,70.30236083624757
24.25,0.6275410852459016,0.13573780655737705,71.80291364835475
24.187,-1.0799998,28.9200002,0.0
24.25,0.5505556597222222,0.13388899305555554,73.34207768158012
24.25,0.5505556555555555,0.1338889888888889,73.34207984734368
24.25,0.528000096,0.128000096,76.70003724549535
24.25,0.5577465830985915,0.1352113718309859,72.60936715687963
24.25,0.6386667666666667,0.1386667666666667,70.30236003144756
